Date,Open,High,Low,Close,Volume
2020-03-04 00:00:00,292.5294921875,292.73650390625,281.25150390625,286.5369921875,425800.0
2020-03-05 00:00:00,288.3030078125,291.3430078125,285.35599609375,288.15349609375,1075700.0
2020-03-06 00:00:00,276.4994921875,280.4719921875,271.6230078125,278.0144921875,1568100.0
2020-03-09 00:00:00,270.3144921875,270.91599609375,259.23400390625,264.62599609375,1059000.0
2020-03-11 00:00:00,262.7275,267.9144921875,262.34099609375,264.8780078125,723300.0
2020-03-12 00:00:00,251.75900390625,252.23099609375,235.36349609375,239.71150390625,760600.0
2020-03-13 00:00:00,227.2075,256.7075,213.5169921875,251.6644921875,783400.0
2020-03-16 00:00:00,240.61599609375,240.74150390625,230.0825,231.01150390625,481900.0
2020-03-17 00:00:00,233.4805078125,234.495,220.02,221.55150390625,537700.0
2020-03-18 00:00:00,224.11849609375,225.4405078125,202.6794921875,205.8019921875,875300.0
2020-03-19 00:00:00,194.2894921875,210.3505078125,186.75650390625,200.835,476600.0
2020-03-20 00:00:00,198.9830078125,209.2455078125,192.65,203.17599609375,501800.0
2020-03-23 00:00:00,183.1130078125,188.95650390625,167.9105078125,169.17650390625,307600.0
2020-03-24 00:00:00,177.05849609375,178.41400390625,161.1625,171.0730078125,391700.0
2020-03-25 00:00:00,167.5994921875,187.4019921875,166.355,184.8105078125,394600.0
2020-03-26 00:00:00,187.81849609375,204.09349609375,183.645,196.13900390625,482900.0
2020-03-27 00:00:00,208.01599609375,214.62400390625,195.80099609375,199.69,539400.0
2020-03-30 00:00:00,192.5444921875,197.1625,186.6869921875,187.82400390625,327000.0
2020-03-31 00:00:00,193.07650390625,194.6630078125,187.92400390625,191.44,309800.0
2020-04-01 00:00:00,191.22400390625,191.5475,180.4225,182.08349609375,274900.0
2020-04-03 00:00:00,183.2505078125,183.26099609375,171.4319921875,172.4930078125,342500.0
2020-04-07 00:00:00,184.5455078125,191.9055078125,179.5375,190.625,435400.0
2020-04-08 00:00:00,187.99400390625,203.24099609375,184.82900390625,189.4644921875,508400.0
2020-04-09 00:00:00,195.53150390625,199.8830078125,191.66900390625,199.13599609375,390000.0
2020-04-13 00:00:00,198.54900390625,198.8705078125,192.94,194.88,288200.0
2020-04-15 00:00:00,200.96349609375,201.84099609375,187.7675,190.5705078125,389900.0
2020-04-16 00:00:00,189.57150390625,195.2030078125,187.0344921875,194.0,350300.0
2020-04-17 00:00:00,203.9475,208.6655078125,197.2930078125,206.8144921875,475000.0
2020-04-20 00:00:00,211.0469921875,211.22099609375,204.4425,205.22650390625,438600.0
2020-04-21 00:00:00,198.1205078125,198.9144921875,192.4794921875,194.09349609375,311900.0
2020-04-22 00:00:00,193.0694921875,198.06349609375,190.5194921875,197.01849609375,349400.0
2020-04-23 00:00:00,198.71349609375,203.565,195.84400390625,202.6794921875,325400.0
2020-04-24 00:00:00,196.97650390625,199.50150390625,195.15400390625,195.86650390625,305700.0
2020-04-27 00:00:00,198.7080078125,202.2475,198.47650390625,200.81150390625,299900.0
2020-04-28 00:00:00,204.36599609375,207.5130078125,202.6080078125,206.71099609375,367800.0
2020-04-29 00:00:00,204.40400390625,213.48150390625,203.93650390625,210.9019921875,400600.0
2020-04-30 00:00:00,215.8919921875,219.67,213.53650390625,215.345,471500.0
2020-05-04 00:00:00,205.1475,205.3044921875,196.43599609375,197.4375,328800.0
2020-05-05 00:00:00,201.4730078125,202.23150390625,192.12349609375,192.7175,381300.0
2020-05-06 00:00:00,193.0244921875,198.06599609375,189.41,196.9455078125,395600.0
2020-05-07 00:00:00,195.3605078125,197.5725,193.32150390625,194.9180078125,300100.0
2020-05-11 00:00:00,196.1044921875,197.33400390625,189.00900390625,189.505,342600.0
2020-05-12 00:00:00,187.51400390625,189.93400390625,182.87,188.62849609375,395400.0
2020-05-13 00:00:00,200.1775,201.2225,194.29900390625,196.3494921875,520800.0
2020-05-14 00:00:00,191.9769921875,193.80099609375,190.2475,190.685,333000.0
2020-05-15 00:00:00,190.9880078125,191.19099609375,186.83650390625,188.3394921875,240600.0
2020-05-18 00:00:00,187.95099609375,187.95099609375,175.1419921875,175.7319921875,434800.0
2020-05-19 00:00:00,180.37150390625,181.7530078125,173.90650390625,174.8625,415500.0
2020-05-20 00:00:00,174.865,180.02650390625,174.0769921875,178.4019921875,326200.0
2020-05-21 00:00:00,179.0194921875,182.0069921875,176.5855078125,177.35099609375,347600.0
2020-05-22 00:00:00,175.5425,179.5225,171.05,172.78900390625,484800.0
2020-05-26 00:00:00,175.37650390625,176.8169921875,173.1125,174.40349609375,336800.0
2020-05-27 00:00:00,176.03400390625,188.7425,175.60349609375,187.1055078125,538000.0
2020-05-28 00:00:00,189.2444921875,194.5555078125,188.1894921875,191.6980078125,561100.0
2020-05-29 00:00:00,189.62,193.5805078125,187.29900390625,192.9725,581700.0
2020-06-01 00:00:00,197.28900390625,202.25349609375,196.32900390625,199.59900390625,558100.0
2020-06-02 00:00:00,201.20599609375,206.1575,198.5255078125,205.3019921875,448300.0
2020-06-03 00:00:00,209.66599609375,216.1955078125,208.22,209.4069921875,616900.0
2020-06-04 00:00:00,209.32349609375,211.4180078125,203.1619921875,203.9044921875,587900.0
2020-06-05 00:00:00,205.16400390625,211.9869921875,204.2505078125,210.345,637400.0
2020-06-08 00:00:00,216.36099609375,218.07400390625,209.1125,211.87349609375,748100.0
2020-06-09 00:00:00,212.955,215.68849609375,206.2969921875,207.24900390625,641200.0
2020-06-10 00:00:00,207.6094921875,212.5144921875,206.7155078125,211.00099609375,583000.0
2020-06-11 00:00:00,210.8469921875,212.4444921875,204.5830078125,205.25150390625,747100.0
2020-06-12 00:00:00,195.2930078125,207.4769921875,195.26099609375,206.5455078125,599200.0
2020-06-22 00:00:00,214.9155078125,220.7825,214.2555078125,217.08349609375,664600.0
2020-06-23 00:00:00,218.5925,223.2230078125,216.4780078125,222.64900390625,527900.0
2020-06-24 00:00:00,224.79349609375,224.7955078125,213.36349609375,214.2680078125,684600.0
2020-06-25 00:00:00,212.1805078125,217.035,209.2644921875,215.06150390625,586200.0
2020-06-26 00:00:00,217.3505078125,217.84650390625,213.20099609375,215.9205078125,375600.0
2020-06-29 00:00:00,212.9155078125,214.4005078125,210.2644921875,213.59,328000.0
2020-06-30 00:00:00,215.2430078125,216.505,212.12,213.70150390625,292700.0
2020-07-01 00:00:00,213.54099609375,220.61599609375,212.81849609375,219.77599609375,386000.0
2020-07-02 00:00:00,221.3380078125,223.44849609375,218.905,219.5319921875,399000.0
2020-07-03 00:00:00,221.0175,221.3030078125,217.68,218.52400390625,256200.0
2020-07-06 00:00:00,222.7094921875,223.9925,221.7105078125,221.9894921875,290900.0
2020-07-07 00:00:00,222.5430078125,226.745,220.40349609375,226.28,455800.0
2020-07-08 00:00:00,227.00900390625,230.80599609375,224.995,225.84650390625,673100.0
2020-07-09 00:00:00,227.53150390625,229.9830078125,226.73400390625,229.0719921875,356000.0
2020-07-10 00:00:00,227.2094921875,228.3519921875,223.2005078125,223.9844921875,457100.0
2020-07-13 00:00:00,226.1325,226.57400390625,219.81650390625,220.8925,293700.0
2020-07-14 00:00:00,218.77599609375,219.0969921875,212.2244921875,213.9219921875,338500.0
2020-07-15 00:00:00,216.3425,219.355,212.3055078125,213.4075,359100.0
2020-07-16 00:00:00,214.5325,216.7125,210.27849609375,215.97150390625,348600.0
2020-07-17 00:00:00,216.0805078125,220.65,215.5080078125,219.6680078125,294900.0
2020-07-20 00:00:00,223.0730078125,225.2044921875,221.8780078125,223.21849609375,349700.0
2020-07-21 00:00:00,226.39849609375,228.61900390625,225.9794921875,227.82,316700.0
2020-07-22 00:00:00,231.59,232.11349609375,226.5819921875,228.82599609375,412700.0
2020-07-23 00:00:00,228.54849609375,231.22349609375,227.34900390625,230.83900390625,307600.0
2020-07-24 00:00:00,228.5319921875,228.5405078125,224.1719921875,226.6205078125,436300.0
2020-07-27 00:00:00,226.64599609375,226.6805078125,218.01349609375,218.4875,340900.0
2020-07-28 00:00:00,219.40150390625,222.33,216.11400390625,221.0519921875,379800.0
2020-07-29 00:00:00,220.75,223.46400390625,219.06349609375,220.76599609375,400400.0
2020-07-30 00:00:00,221.9505078125,222.52599609375,215.80150390625,216.46849609375,299600.0
2020-07-31 00:00:00,217.3055078125,218.0694921875,213.75,216.4005078125,397300.0
2020-08-03 00:00:00,215.4380078125,215.4380078125,210.3144921875,210.72099609375,431000.0
2020-08-05 00:00:00,216.86849609375,219.365,214.48400390625,215.0994921875,338800.0
2020-08-06 00:00:00,216.4425,219.2655078125,213.7030078125,216.42599609375,386600.0
2020-08-07 00:00:00,216.2025,217.8725,214.5130078125,217.54,378600.0
2020-08-10 00:00:00,218.24900390625,220.7194921875,217.95099609375,219.0025,261800.0
2020-08-11 00:00:00,220.5019921875,222.77599609375,220.39849609375,222.2719921875,377900.0
2020-08-12 00:00:00,221.3594921875,223.2655078125,219.9019921875,222.64,507500.0
2020-08-13 00:00:00,223.9519921875,224.3994921875,221.39599609375,221.96349609375,289100.0
2020-08-14 00:00:00,223.3494921875,223.3494921875,214.59099609375,216.79400390625,318800.0
2020-08-17 00:00:00,219.0694921875,219.09400390625,214.03150390625,217.00849609375,263400.0
2020-09-07 00:00:00,230.3625,231.09099609375,227.1625,229.4505078125,245300.0
2020-11-26 00:00:00,293.70400390625,296.23,289.23099609375,295.4975,369400.0
2020-12-14 00:00:00,307.35150390625,308.4580078125,306.2425,307.45900390625,269000.0
2020-12-15 00:00:00,308.05400390625,308.05849609375,303.4575,306.9105078125,279400.0
2021-01-18 00:00:00,322.75150390625,324.415,316.50900390625,318.1175,396800.0
2021-01-19 00:00:00,320.82900390625,324.6494921875,318.6394921875,324.24849609375,354800.0
2021-02-02 00:00:00,335.8905078125,346.525,335.831484375,342.678984375,672200.0
2021-02-03 00:00:00,345.556015625,349.0805078125,340.118984375,347.5844921875,605200.0
2021-02-24 00:00:00,352.053984375,365.676484375,350.606484375,364.5230078125,272900.0
2021-02-25 00:00:00,367.631484375,372.3219921875,364.94,365.49,455900.0
2021-03-30 00:00:00,336.158984375,339.9080078125,335.6455078125,338.751015625,374200.0
2021-04-22 00:00:00,307.635,318.345,305.5525,317.82599609375,368400.0
2021-05-03 00:00:00,323.6855078125,325.66599609375,319.0655078125,324.6575,351000.0
2021-05-04 00:00:00,326.10400390625,330.1155078125,321.91400390625,322.70349609375,786800.0
2021-07-01 00:00:00,348.66,349.176484375,346.5094921875,346.84,164000.0
2021-07-02 00:00:00,347.281015625,348.9444921875,346.326015625,348.098984375,165600.0
2021-08-10 00:00:00,359.5455078125,363.17,358.905,360.341015625,201200.0
2021-08-11 00:00:00,362.1825,362.2755078125,355.313515625,358.063984375,200200.0
2021-08-12 00:00:00,358.253984375,359.981484375,357.028984375,359.3705078125,122300.0
2021-08-13 00:00:00,360.0075,362.3330078125,359.371015625,361.693515625,125800.0
2021-08-16 00:00:00,361.006484375,362.6155078125,360.323984375,360.945,87300.0
2021-08-17 00:00:00,359.3505078125,359.9369921875,356.118515625,358.6744921875,118300.0
2021-08-18 00:00:00,362.225,362.488984375,354.32,355.545,140500.0
2021-08-20 00:00:00,351.465,353.065,349.265,350.338515625,181200.0
2021-08-23 00:00:00,354.2419921875,354.273984375,348.175,351.243984375,174200.0
2021-08-24 00:00:00,352.0075,357.9530078125,350.7,357.121015625,173600.0
2021-08-25 00:00:00,357.688515625,359.1030078125,354.996484375,355.8625,144300.0
2021-08-26 00:00:00,354.8594921875,357.8580078125,354.1180078125,356.1755078125,136400.0
2021-08-27 00:00:00,355.5975,357.278984375,353.5925,356.2780078125,120900.0
2021-08-30 00:00:00,357.8105078125,363.9844921875,357.218984375,363.476484375,150400.0
2021-08-31 00:00:00,363.673984375,365.5280078125,362.1619921875,364.246015625,210300.0
2021-09-01 00:00:00,365.9144921875,369.9769921875,364.871484375,365.7430078125,181500.0
2021-09-02 00:00:00,365.883984375,368.9555078125,364.69,368.3130078125,118900.0
2021-09-03 00:00:00,368.836484375,371.4,365.6319921875,367.611484375,155600.0
2021-09-06 00:00:00,368.7825,369.236484375,365.5444921875,365.923515625,88600.0
2021-09-07 00:00:00,365.588515625,366.858515625,361.5194921875,364.6880078125,124500.0
2021-09-08 00:00:00,365.1969921875,368.558984375,363.936015625,367.6819921875,175800.0
2021-09-09 00:00:00,367.255,368.5719921875,365.6669921875,366.8319921875,83600.0
2021-09-13 00:00:00,366.0844921875,367.248515625,363.2705078125,364.7180078125,82200.0
2021-09-14 00:00:00,366.3994921875,367.56,365.296484375,366.1305078125,109300.0
2021-09-15 00:00:00,365.4355078125,369.4969921875,364.9605078125,368.5225,177900.0
2021-09-16 00:00:00,369.46,377.201484375,369.0775,376.686015625,423100.0
2021-09-17 00:00:00,379.295,381.1275,373.9605078125,378.1194921875,335100.0
2021-09-20 00:00:00,373.8819921875,378.0275,370.6844921875,371.4569921875,152000.0
2021-09-21 00:00:00,372.383984375,373.4069921875,365.2594921875,372.358515625,154000.0
2021-09-22 00:00:00,372.771015625,373.286015625,368.856015625,369.446484375,106400.0
2021-09-23 00:00:00,372.4125,378.3075,372.161484375,377.7169921875,139100.0
2021-09-24 00:00:00,379.54,381.126015625,376.8,378.3030078125,138400.0
2021-09-27 00:00:00,380.5475,383.5519921875,379.6819921875,381.7125,113000.0
2021-09-28 00:00:00,383.6,383.7725,373.1519921875,379.45,201000.0
2021-09-29 00:00:00,376.011015625,379.2344921875,373.7105078125,377.43,260500.0
2021-09-30 00:00:00,376.7780078125,378.848515625,373.5425,374.251015625,235100.0
2021-10-01 00:00:00,371.403984375,372.993984375,368.763515625,372.258984375,189200.0
2021-10-04 00:00:00,373.921484375,376.7069921875,373.556015625,375.796484375,146400.0
2021-10-05 00:00:00,374.9980078125,377.866015625,373.6475,377.41,153100.0
2021-10-06 00:00:00,377.6880078125,381.068515625,374.52,375.2155078125,204200.0
2021-10-07 00:00:00,378.94,379.236484375,376.5025,377.5319921875,136400.0
2021-10-08 00:00:00,379.063984375,381.0519921875,376.743515625,377.7525,168200.0
2021-10-11 00:00:00,377.8275,384.9530078125,377.446484375,382.9380078125,136100.0
2021-10-12 00:00:00,381.783515625,386.096015625,381.446015625,385.215,201300.0
2021-10-13 00:00:00,387.3530078125,387.7905078125,385.0269921875,386.3575,205900.0
2021-10-14 00:00:00,386.846484375,393.7505078125,386.73,393.408984375,249600.0
2021-10-18 00:00:00,397.9425,399.476015625,395.6955078125,396.8480078125,580000.0
2021-10-19 00:00:00,399.2730078125,400.111484375,393.9425,395.405,274900.0
2021-10-20 00:00:00,395.4544921875,397.7455078125,392.9280078125,395.1819921875,236900.0
2021-10-21 00:00:00,396.7655078125,402.0044921875,394.281015625,400.3019921875,271300.0
2021-10-22 00:00:00,401.926484375,405.873515625,401.4955078125,403.236484375,370500.0
2021-10-25 00:00:00,409.6125,418.296015625,405.081015625,411.923984375,476800.0
2021-10-26 00:00:00,410.5775,413.6725,408.291484375,412.3830078125,437100.0
2021-10-27 00:00:00,412.3455078125,413.47,407.5,408.743515625,322800.0
2021-10-28 00:00:00,409.151484375,409.3105078125,393.5019921875,395.0894921875,512700.0
2021-10-29 00:00:00,394.2455078125,397.7525,384.266484375,391.156015625,341300.0
2021-11-01 00:00:00,394.321484375,398.626015625,391.206484375,397.6375,203200.0
2021-11-02 00:00:00,397.968984375,401.076015625,395.9069921875,399.3844921875,265000.0
2021-11-03 00:00:00,400.406484375,401.6019921875,393.048515625,394.0205078125,267500.0
2021-11-05 00:00:00,396.691015625,397.3469921875,395.141484375,395.7369921875,38800.0
2021-11-08 00:00:00,396.7405078125,396.7405078125,389.321484375,394.3825,212900.0
2021-11-09 00:00:00,395.178515625,395.606015625,392.233984375,393.6880078125,203500.0
2021-11-10 00:00:00,392.0619921875,392.2030078125,388.7380078125,390.2325,167900.0
2021-11-11 00:00:00,389.1305078125,389.2994921875,383.4605078125,385.6019921875,146000.0
2021-11-12 00:00:00,387.071484375,388.228515625,384.6780078125,387.333515625,136000.0
2021-11-15 00:00:00,388.4944921875,391.171484375,386.066015625,387.023515625,112300.0
2021-11-16 00:00:00,387.108984375,387.2469921875,382.111015625,383.071015625,129100.0
2021-11-17 00:00:00,381.133984375,384.5630078125,379.8119921875,380.4155078125,139300.0
2021-11-18 00:00:00,380.718984375,382.3394921875,377.4844921875,379.7625,238700.0
2021-11-22 00:00:00,382.321484375,382.41,366.553984375,371.2880078125,209500.0
2021-11-23 00:00:00,367.87,374.4875,366.4755078125,372.7280078125,188700.0
2021-11-24 00:00:00,373.8475,378.918984375,372.3805078125,374.4194921875,157600.0
2021-11-25 00:00:00,373.6205078125,375.0794921875,371.183984375,373.6475,140800.0
2021-11-26 00:00:00,368.308984375,368.688984375,359.041015625,360.255,211400.0
2021-11-29 00:00:00,362.2444921875,363.478515625,353.278984375,359.7644921875,187200.0
2021-11-30 00:00:00,359.5880078125,367.7419921875,355.263515625,356.9530078125,227300.0
2021-12-01 00:00:00,359.028984375,364.453515625,358.05,363.648984375,173900.0
2021-12-02 00:00:00,362.818515625,365.635,361.6669921875,365.0825,131700.0
2021-12-03 00:00:00,364.9730078125,368.44,360.628515625,361.971484375,138900.0
2021-12-06 00:00:00,362.5275,363.4455078125,356.9675,357.358984375,136000.0
2021-12-07 00:00:00,360.8694921875,368.2069921875,360.1394921875,366.183984375,146700.0
2021-12-08 00:00:00,370.5275,373.8480078125,369.051484375,372.8469921875,165000.0
2021-12-09 00:00:00,373.3175,373.9755078125,368.8444921875,370.8244921875,123200.0
2021-12-10 00:00:00,370.831484375,371.5325,368.243984375,371.056484375,170900.0
2021-12-13 00:00:00,373.5819921875,375.8105078125,368.618984375,369.2525,157300.0
2021-12-14 00:00:00,367.7894921875,370.3905078125,365.453984375,368.9394921875,132200.0
2021-12-15 00:00:00,369.295,370.835,367.4319921875,367.8955078125,105800.0
2021-12-16 00:00:00,370.9294921875,371.5930078125,363.8575,365.486484375,112700.0
2021-12-17 00:00:00,364.9180078125,365.5075,355.3505078125,356.186484375,152100.0
2021-12-20 00:00:00,351.243515625,352.311015625,340.1844921875,344.398515625,200100.0
2021-12-21 00:00:00,348.633515625,350.5,343.8994921875,346.078515625,159600.0
2021-12-22 00:00:00,348.6525,351.121015625,346.876015625,350.295,128600.0
2021-12-23 00:00:00,353.505,354.7730078125,350.4625,351.911484375,114200.0
2021-12-24 00:00:00,352.8219921875,353.2794921875,345.833984375,348.5705078125,132500.0
2021-12-27 00:00:00,345.736484375,351.4369921875,342.33,350.578984375,335100.0
2021-12-28 00:00:00,353.0830078125,353.523984375,350.378984375,351.8380078125,181600.0
2021-12-29 00:00:00,351.688515625,353.7830078125,348.9080078125,350.453984375,122500.0
2021-12-30 00:00:00,349.776484375,351.7905078125,347.5125,350.636015625,328000.0
2021-12-31 00:00:00,351.143984375,355.9694921875,351.1375,354.8169921875,210300.0
2022-01-03 00:00:00,355.8519921875,364.921015625,355.266015625,364.218984375,219000.0
2022-01-04 00:00:00,365.5125,368.8780078125,363.743984375,368.401484375,190500.0
2022-01-05 00:00:00,369.4355078125,378.623984375,367.563515625,376.958984375,237400.0
2022-01-06 00:00:00,372.4255078125,377.525,370.5844921875,374.9025,199000.0
2022-01-07 00:00:00,376.6705078125,381.348515625,374.2780078125,377.396015625,183300.0
2022-01-10 00:00:00,379.3055078125,384.003515625,379.293515625,383.478984375,206500.0
2022-01-11 00:00:00,383.7,385.046015625,380.3175,384.4219921875,159500.0
